,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
台幣,16735,10543,5.261288987013342,16737.0,10545.0,23.057151686140863,-9.753958385622111,3184.2222480029172,2006.1912890715635,57666.69641203099,36326.09879425313
新台幣,14929,9906,5.866566861723813,14929.0,9906.0,23.474707453576713,-9.753768704286186,2840.249384025545,1884.621233716729,51452.48592505581,34140.8215937841
人民幣,7987,2861,17.922523434730607,7988.0,2862.0,34.4896594126365,-9.754118171352472,1519.7208171743623,544.4968676455965,27521.96295262767,9855.312456453874
億元,18141,6487,10.548891908703188,31890.0,11633.0,23.326577466251642,-10.337814416889897,6067.087739069907,2213.1838089871503,24027.896670402566,8253.044668225128
美元,15145,4794,13.586182424301526,24713.0,8578.0,26.18965611592204,-10.335604354368682,4701.660059442916,1631.9685991138806,23196.774699818987,6126.614559629853
幣億,6457,4874,12.334387497323522,6528.0,4928.0,28.475853586125986,-9.76478697531439,1241.95511949352,937.5543549117748,21898.289784245902,16527.68635285387
幣億元,5914,4472,13.057205676297851,5974.0,4517.0,29.06204533360001,-9.763781025105855,1136.5563547570905,859.3614085098391,20081.685952431184,15187.04175389392
央行,5752,2410,18.98999176487555,5757.0,2415.0,34.99858664292103,-9.755841243888158,1095.2720010606913,459.4549040405714,19798.840502728854,8280.739062555343
日圓,5331,1771,21.792357085783927,5332.0,1772.0,37.687017655900775,-9.754333197668378,1014.4155479686655,337.12384677428264,18368.114890224668,6098.651407967448
台幣億,5301,4464,12.926824023794234,5302.0,4465.0,28.815213520043887,-9.753992693535638,1008.7080336327576,849.4683836609323,18264.7205239255,15380.01773439702
新台幣億,5133,4338,13.156594175650033,5133.0,4338.0,28.993119159959477,-9.753768704286186,976.5557028738109,825.3065729722563,17690.77702815402,14950.82617341363
台幣億元,4833,4074,13.66900437996652,4834.0,4075.0,29.403908685648478,-9.754014133174397,919.6708099925972,775.2706972941319,16651.768418622818,14035.891012661272
台股,8510,2525,19.29178713757544,12269.0,3792.0,33.041401514803944,-10.160421225951637,2334.1831129083935,721.4298120587358,16340.069470969018,4508.914614365357
新台幣億元,4706,3980,13.851371486104313,4706.0,3980.0,29.543773076783186,-9.753768704286186,895.3187488260576,757.1969018970908,16219.130468438118,13716.986669014812
匯率,3951,1949,20.22206425709121,3953.0,1951.0,35.616706987543076,-9.754794345401736,752.0601389947739,371.1786823118654,13606.91213871029,6707.06651320945
指數,8971,3269,16.784357621753674,15271.0,5410.0,29.95705745508243,-10.257533669402502,2905.315047454893,1029.2550852420254,12663.87064485934,4873.871749688374
市場,18631,7350,9.221919212624094,44255.0,18407.0,18.630919621751296,-10.671799418112025,8419.534897853206,3501.9405460351136,12384.771937812075,4228.387480196834
兌美元,3621,1713,21.218778290474674,3653.0,1737.0,36.38312462084031,-9.767681972203171,694.9849956356967,330.465080049057,12319.062799239064,5783.978157692231
人民,8924,3177,17.06385228977309,16083.0,7445.0,26.691190334486613,-10.60537401513478,3059.7984354801283,1416.4148076944325,11238.929855822736,2188.384506097547
幣萬,3075,2479,17.5036230924239,3149.0,2538.0,32.36245917594992,-9.77728982052533,599.0987547924469,482.8557128177931,10232.181133716482,8252.138080747442
利率,6074,2392,19.169908647354667,9454.0,4163.0,31.26670265943061,-10.307874836410639,1798.6280177223862,792.012739346128,10162.638081214247,3232.219770060946
萬元,8702,3727,15.413228760316715,16457.0,7231.0,27.0609290509068,-10.416542422981879,3130.9521142011117,1375.7012054316242,9912.823132966854,4018.7549443951425
幣萬元,2853,2333,17.902028677551687,2917.0,2384.0,32.65095166315151,-9.775393460449996,554.960643928094,453.55713922680013,9515.962870224062,7788.005438373286
台幣萬,2646,2289,17.92056073870247,2646.0,2289.0,32.657489761167284,-9.753768704286186,503.4027644270609,435.483343829759,9119.383599551053,7888.990574214799
走勢,2627,1937,19.387684586289105,2632.0,1942.0,34.097083966161044,-9.75634668973046,500.73925773697067,369.46642801109306,9028.620533011457,6650.567718803741
成交,5046,2651,17.824531709516712,7707.0,3939.0,31.187915396067453,-10.149758660968066,1466.2604328946932,749.3966323046836,8739.603879919761,4825.342431696391
外匯,2525,1456,21.822802043678056,2528.0,1458.0,36.474833010168545,-9.755141388098158,480.9532080391572,277.38519672511524,8687.18041149909,5007.955979263399
新台幣萬,2512,2189,18.210076930911285,2512.0,2189.0,32.860766523253076,-9.753768704286186,477.90920039333975,416.4582960433999,8657.555405167137,7544.342667958146
外資,5379,1894,21.168791073327636,8589.0,3164.0,33.73120647932956,-10.266914759427706,1634.06135437038,601.9525119604008,8582.643131496132,2773.2863941587107
台幣萬元,2482,2157,18.315136541250556,2482.0,2157.0,32.945889004256124,-9.753768704286186,472.201686057432,410.37028075176505,8554.16103329014,7434.055337956017
貨幣,3154,1574,21.666534496948934,3700.0,1953.0,35.35347192414473,-9.969515206185516,703.9267680952854,371.5591832675926,8527.675198286322,3891.3421679657554
幣元,2557,1920,19.40666038639025,2616.0,1963.0,33.97826358675109,-9.775917433540819,497.6952500911532,373.4616880462285,8520.748494626874,6404.353717923422
交易,7028,3351,16.134566338510627,13029.0,6175.0,28.12433923038041,-10.365018778045053,2478.7734760847225,1174.7967008076723,8349.07350976791,4031.217312884578
夏普,5049,474,34.226136435769746,7921.0,943.0,45.537432063482676,-10.441627665224567,1506.9740351575015,179.40620062536598,8325.25819484819,483.73749807681764
股市,4808,2492,18.32036042535365,7346.0,3903.0,31.12845719247532,-10.202428591559457,1397.580010385937,742.5476151015944,8322.217274950386,4121.733858922938
新台幣萬元,2378,2077,18.557821726443347,2378.0,2077.0,33.11754316800534,-9.753768704286186,452.4156363596186,395.1502425226778,8195.727210783221,7158.337012950696
投資,12005,4458,14.044304076989016,28462.0,11025.0,23.697511044829373,-10.659233890655418,5414.909100953518,2097.511518446087,8020.318946821795,2656.4363640189063
約新台幣,2292,1846,19.510055743360933,2292.0,1846.0,34.008652679656336,-9.753768704286186,436.0540952633498,351.20238213618836,7899.330011402499,6362.2003494978235
幣兌,2287,1250,22.910758366718248,2297.0,1258.0,37.368661299964884,-9.760148311250225,437.00534765266775,239.33510115239704,7831.666665172978,4267.838410849019
銀行,9789,3152,17.30070481038701,21771.0,6674.0,28.64887051288876,-10.503950912619736,4141.943153568232,1269.731689261604,7699.103981994467,2790.301308200256
第季,8485,2554,19.171416198101472,17934.0,6086.0,29.138938290940708,-10.622098998150618,3411.952070005635,1157.8644082778128,7542.841977841035,1683.4394222140913
幣兌美元,2190,1209,23.0869514140478,2195.0,1214.0,37.483967316856656,-9.757895825290836,417.5997989105815,230.96408012639904,7522.519122415726,4141.571538048298
歐元,2071,1172,23.20696500837147,2071.0,1172.0,37.537308645074994,-9.753768704286186,394.0087396554963,222.97356005612826,7137.658138575293,4039.273461327979
升值,2020,1125,23.492390263538717,2087.0,1179.0,37.519289827034775,-9.800652290185036,397.0527473013137,224.30531340117338,6633.772975869543,3616.7262654916435
貶值,1967,1139,23.31368497775794,2050.0,1211.0,37.21065093639948,-9.815064484392096,390.01347962036084,230.3933286928083,6376.411625259255,3583.289880084558
台幣元,1848,1603,20.232057538895585,1848.0,1603.0,34.37334813206514,-9.753768704286186,351.5828830919155,304.97151601533585,6369.093307622959,5524.705937294154
鴻海,5099,1018,26.97172431432897,9259.0,2065.0,38.30707732403369,-10.461059012570852,1761.529174538986,392.86723678831476,6323.319347644958,994.7150972307812
開盤,2781,1785,20.24197600233008,3670.0,2280.0,33.89677081655926,-9.998525732020934,698.2192537593778,433.7710895289867,6212.913226832338,4209.177634395275
金額,4629,2749,17.320463877459243,8115.0,4843.0,29.28323080340786,-10.320065858524169,1543.8826278630381,921.3830642933696,6164.943518430234,3625.1845656001506
新台幣元,1749,1534,20.4738617977933,1749.0,1534.0,34.52378543850595,-9.753768704286186,332.74808578342004,291.8442330427481,6027.8918804288705,5286.898881977064
元約,1824,1420,21.23245783020312,1917.0,1497.0,35.10672834657666,-9.806574938110508,364.7101660645033,284.8049653617952,5838.956567640228,4524.737709647044
英鎊,1683,703,26.95728044777941,1683.0,703.0,40.94337261238738,-9.753768704286186,320.19155424442306,133.74608593810424,5800.424262299479,2422.8747809842744
資金,4612,2419,18.520470347618925,8459.0,4685.0,29.737897698568865,-10.414780388348682,1609.3287922481134,891.3234887909222,5602.356973473047,2618.3485033763973
幣匯,1460,817,25.25738631496625,1460.0,817.0,39.00760695115517,-9.753768704286186,277.7656976808424,155.43464041455357,5031.859431347141,2815.7733941168594
台幣兌,1421,913,24.257295162898703,1421.0,913.0,37.96258619783108,-9.753768704286186,270.3459290441623,173.69868628945827,4897.446747907046,3146.635384123247
億日,1422,528,28.782765595197805,1431.0,535.0,42.41281016360108,-9.76693916747593,272.24843382279823,101.78400565702101,4855.596946380778,1784.7605098772558
台幣兌美元,1394,896,24.35582587192271,1394.0,896.0,38.029283481761496,-9.753768704286186,265.2091661418454,170.4644281657772,4804.39181321775,3088.0452400596155
億日圓,1390,506,29.054018471122532,1390.0,506.0,42.72270764730515,-9.753768704286186,264.448164230391,96.26674179897687,4790.605896967484,1743.9184056586669
降息,1431,657,26.997876617772985,1473.0,692.0,40.42675807738731,-9.805670641419244,280.23895389306904,131.65333068160476,4725.435086167262,2096.3322502747274
新台幣兌,1365,895,24.302863850424032,1365.0,895.0,37.94143579755357,-9.753768704286186,259.69190228380126,170.27417768791364,4704.443920403321,3084.5987609970493
上漲,3843,2170,19.167700822752963,7025.0,3850.0,31.1227665978244,-10.32711468503351,1336.5096069917245,732.464339774824,4700.672600763191,2821.3097378287707
預期,5309,3234,16.015821935941972,11264.0,7191.0,26.160123575333834,-10.552879187251628,2142.981382655485,1368.0911863170804,4677.443288355214,2544.871084472195
成長,9635,3852,15.233499099669265,25666.0,11088.0,23.41627169415318,-10.811039652797854,4882.968764846918,2109.4972985514933,4624.604814685615,1439.3550855174165
新台幣兌美元,1341,881,24.37971154017295,1341.0,881.0,37.98884743792495,-9.753768704286186,255.12589081507508,167.61067099782338,4621.728422901724,3036.3480541211175
交易日,1326,1033,23.042724689808907,1333.0,1039.0,36.60928251442419,-9.759560226265775,253.60388699216637,197.6702465002707,4534.762604919514,3529.9991244810985
下跌,3421,1973,19.7964194815209,6025.0,3332.0,32.04011528693068,-10.277786201550304,1146.2591291281337,633.9145922414841,4514.202677321905,2828.6929362697274
盤中,2488,1475,21.671993722247638,3707.0,2278.0,33.941787912090625,-10.188408579519393,705.2585214403306,433.39058857325955,4506.386073700223,2503.4003842687575
升息,2504,1200,23.508798107573327,3804.0,1723.0,36.618055139371045,-10.115514105038024,723.7128177930989,327.80157335896666,4379.392451269654,2320.703002245932
元約新台幣,1269,996,23.216230437484022,1269.0,996.0,36.7337892373004,-9.753768704286186,241.42785640889656,189.48947595213627,4373.581930396932,3432.69314631627
成交金額,1682,968,24.259554851068035,2030.0,1080.0,38.1547391580019,-9.863252937127875,386.20847006308907,205.4705160926779,4347.588981624239,2829.852306234059
震盪,2048,1319,22.15784975455393,2834.0,1897.0,34.59097646719594,-10.117168521503885,539.1698542654159,360.9051565072315,4222.358484376179,2543.4541806249854
跌幅,2374,1304,22.63767676414979,3592.0,2060.0,34.74983386945639,-10.211038223583214,683.3797164860177,391.9159843989967,4182.443338713548,2122.641802402027
金融,6893,3087,16.910138765838877,16969.0,6876.0,27.678962045023894,-10.554606046286766,3228.36035886727,1308.1622857900493,4159.877524971668,2418.861671726503
漲幅,2810,1618,21.14373647480733,4788.0,2719.0,33.20745209965447,-10.27284205130022,910.919288010872,517.291049311103,3959.19550515225,2342.1247975199553
約新台幣億,1146,976,23.088836837419954,1146.0,976.0,36.437215797326935,-9.753768704286186,218.0270476316749,185.68446639486447,3949.6650057012494,3363.763565064939
漲點,2198,1003,24.720902600571844,3301.0,1362.0,38.19621627900672,-10.059727403033708,628.0168274277128,259.1211508502105,3924.8106969615524,2135.5097428240906
元匯,1167,916,23.65247356362142,1189.0,936.0,36.94222899401647,-9.775367816089648,226.2078181798093,178.07444728032087,3912.7291730936095,3057.9015107060827
元兌,1149,723,25.510764496662606,1171.0,741.0,38.7567389395784,-9.778360107423508,222.78330957826466,140.97560409692068,3850.7254391712727,2402.915026300949
匯市,1254,980,23.314070647938795,1361.0,1056.0,36.568803648568796,-9.828459596887775,258.93090037234685,200.90450462395174,3824.0415169063194,3021.2851227571973
表現,5206,3046,16.555466417253648,11965.0,7601.0,25.73691967914494,-10.668219267397118,2276.3469676378622,1446.0938822411526,3770.4563548741457,1770.0784278785352
買超,1575,634,27.609015385539646,2005.0,859.0,40.06958868487683,-10.057488671833216,381.45220811649926,163.42516048482437,3734.5604539662463,1354.99747363134
收盤,2179,1471,21.369705092354135,3353.0,2323.0,33.39386700405318,-10.210685716455158,637.9098522766195,441.95186007712107,3723.0320788025824,2396.0529866170277
終場,1480,1009,23.546970695255137,1822.0,1305.0,36.06600528120169,-10.011012003689371,346.6363706674622,248.27687361198582,3705.650142310343,2330.864194487816
資人,3590,1939,20.060561830777207,7160.0,3779.0,31.36670016754805,-10.421055752393023,1362.193421503309,718.9565558465091,3643.4782849823628,2070.3698902492447
美元匯,1077,864,23.883512498271212,1092.0,877.0,37.07377289986983,-9.768702927854314,207.753521827041,166.849669086369,3636.9512929130315,2912.9130825030275
個交易日,1043,842,23.9925768686645,1043.0,842.0,37.18467814340763,-9.753768704286186,198.43124841172505,160.19090236114332,3594.6776622568964,2901.935370681023
投資人,3549,1915,20.149742669497574,7090.0,3730.0,31.46426622435174,-10.420459315309301,1348.8758880528576,709.6342824311932,3588.5778305064623,2047.4018083124943
人民幣億,1040,610,26.545361366649264,1040.0,610.0,39.732682761648284,-9.753768704286186,197.86049697813428,116.0527914967903,3584.3382250691966,2102.3522281655864
營收,6957,2252,20.0317398320592,18103.0,5896.0,29.506921212998204,-10.716224148895778,3444.1044007645814,1121.7168174837304,3583.060806283349,1138.9149674558005
幣匯率,1023,577,26.931376840355863,1023.0,577.0,40.091349061671146,-9.753768704286186,194.62623885445325,109.77452572729182,3525.7480810055654,1988.6184191008906
約新台幣億元,1022,867,23.699182497535876,1022.0,867.0,36.857531820168774,-9.753768704286186,194.43598837658965,164.94716430773312,3522.3016019429992,2988.0973472451856
新高,3482,1821,20.56868945236639,7022.0,3924.0,30.933760273587808,-10.521494445243832,1335.9388555581336,746.5428751367298,3447.4470268768378,1546.405640745021
人民幣億元,982,583,26.710854517630967,982.0,583.0,39.802950978149404,-9.753768704286186,186.82596926204604,110.91602859447336,3384.442439440337,2009.29729347629
寬鬆,1272,817,24.837213929823612,1516.0,1013.0,37.394900135367216,-9.968801113674866,288.4197244412034,192.72373407581733,3354.244098050708,2022.1736469828102
股價,4112,2078,19.71166261779181,9011.0,4466.0,30.40889322753636,-10.518855965027116,1714.3470560288154,849.658634138796,3353.311466028535,1775.798480074404
英國,5392,1601,22.78628826993535,13140.0,4690.0,31.03085575365457,-10.828572852729796,2499.8912791275816,892.2747411802402,3345.862647380925,562.933667521215
獲利,4334,2110,19.679593845394827,9714.0,4963.0,29.56062546390509,-10.609091153403515,1848.0931419669198,944.2131216370005,3343.8427785294584,1439.3562370824925
脫歐,2635,927,25.93589663622525,4732.0,1632.0,37.99621983994604,-10.319376674244383,900.265261250511,310.48877987338,3342.6865873333722,1224.1540087117353
元匯率,968,792,24.249472230554275,969.0,793.0,37.31269503922738,-9.755030534106607,184.35271304981936,150.8686289458274,3331.1311788420703,2724.5520677290656
經濟,10612,4072,14.80772497273043,32312.0,13896.0,21.33012669932204,-10.981235453976769,6147.373440728342,2643.720640392456,3242.505194444838,771.6329395446653
美元匯率,939,768,24.3972111727996,940.0,769.0,37.409873184517004,-9.755069940644157,178.8354491917752,146.30261747710122,3231.183453375674,2641.8367770919644
跌點,1897,886,25.362444345762572,2938.0,1234.0,38.594149331331415,-10.085067958146437,558.9559039632294,234.7690896836709,3203.046949221662,1806.463104333162
油價,2534,986,25.276398368555714,4627.0,1893.0,36.50567577063545,-10.406030500892873,880.288961074834,360.1441545957771,3106.6619271515187,1087.6076544023615
賣超,1235,490,28.89785229700664,1525.0,640.0,41.24654063739804,-10.020831489535231,290.1319787419758,121.76030583269802,3077.1360725803675,1113.667310812662
成交量,1643,1145,22.78071283665989,2410.0,1686.0,35.000743107795685,-10.140722926859647,458.5036516512535,320.76230567801383,3060.0227374387136,2117.978842012639
價格,4178,2269,18.924248754660827,9634.0,5232.0,28.9996487534526,-10.58922311264338,1832.8731037378323,995.3905001823064,3000.54605436497,1629.5927655817395
陸股,1373,568,28.05995763123007,1837.0,795.0,40.321375342886384,-10.089989400219366,349.49012783541605,151.24912990155457,2997.430756933117,1148.312640481684
法人,3761,2002,19.866980946777122,8334.0,4773.0,29.507200987520147,-10.622597061416917,1585.5474825151646,908.0655308429183,2984.832499827607,1317.848307378376
股今,1436,1078,22.914330279006453,1981.0,1512.0,35.155780782659924,-10.092094509556722,376.8861966477731,287.65872252974907,2976.2884882184976,2171.459740139496
兌美元匯,852,708,24.725063555765004,856.0,711.0,37.57145624921576,-9.757997040395708,162.8544090512336,135.26808976101296,2916.234496142596,2424.9757765156355
類股,1699,964,24.323441384715,2644.0,1535.0,36.20304022529477,-10.218963069696938,503.0222634713337,292.0344835206117,2843.5376525908896,1546.1792384718215
每公,1459,387,31.446347659161678,2098.0,648.0,42.71864933320621,-10.269234707608678,399.14550255781324,123.28230965560674,2814.240793269943,564.1281412950749
收元,1102,713,25.48984392873777,1347.0,938.0,37.49509626958435,-10.028037232878114,256.2673936822566,178.45494823604804,2791.0832943337746,1601.1795424544393
每股,3046,1545,21.7509457184345,6366.0,3296.0,32.32790522864869,-10.511454405983702,1211.134542079618,627.0655750383949,2779.8160581634615,1343.7248703662303
億美元,3431,1887,20.210112139539767,7552.0,3742.0,31.63368599211348,-10.43840066575167,1436.7716088258367,711.9172881655563,2767.9742916239456,1939.578378845438
去年,9256,4539,13.51043316741236,28362.0,15629.0,19.763291417334546,-10.990190143671914,5395.8840531671585,2973.4247185300583,2761.455764463144,824.3107507229496
大漲,1791,1058,23.685461787466284,2917.0,1790.0,35.223813529269144,-10.279603990702741,554.960643928094,340.54835537582727,2752.9759208593673,1511.4941953129376
期貨,2075,796,26.553804566241993,3646.0,1444.0,38.075428525707274,-10.349341837894574,693.6532422906515,274.7216900350249,2750.8252664298766,989.1140244707179
中央銀行,794,695,24.642339003060695,794.0,695.0,37.38179701575483,-9.753768704286186,151.05887942369097,132.2240821151955,2736.504375677829,2395.302948483742
匯價,806,458,27.898414834820137,821.0,470.0,40.56081959525889,-9.779632214876106,156.19564232600794,89.4177245958876,2703.3129539607,1519.3060923440337
人民幣兌,781,468,27.618674716054908,781.0,468.0,40.33073860947219,-9.753768704286186,148.5856232114643,89.03722364016043,2691.7001478644643,1612.952201281138
兌美元匯率,775,645,25.135969336856657,775.0,645.0,37.835235631339344,-9.753768704286186,147.44412034428277,122.71155822201598,2671.0212734890647,2222.9789953554146
美元約,784,644,25.185784382279504,795.0,655.0,37.84307183025875,-9.770705213817084,151.24912990155457,124.61406300065188,2647.1138304791302,2164.7777550699043
美元今,819,581,26.12283530051053,863.0,622.0,38.648746146614826,-9.821958040173454,164.18616239627875,118.33579723115339,2611.5548086349017,1808.9045709946754
台指期,1101,413,29.857393696717125,1408.0,549.0,42.11656313302996,-10.038419552834684,267.87267283193563,104.44751234711129,2591.1607030915193,911.5069904239717
台指,1187,446,29.516894224999014,1589.0,641.0,41.43703871531878,-10.116479209186792,302.30800932524556,121.95055631056162,2589.01482666969,861.0706267548218
美股,1757,1055,23.656049802938306,2936.0,1744.0,35.48319768231378,-10.256409262844944,558.5754030075022,331.7968333941021,2571.222268190962,1576.334574500177
元新台幣,742,667,24.737831993625345,742.0,667.0,37.36489091210544,-9.753768704286186,141.16585457478425,126.89706873501498,2557.28746442437,2298.8015347318787
權證,1790,192,38.17322974408084,3031.0,371.0,49.56433676349178,-10.41247539486584,576.6491984045433,70.58292728739212,2553.060286575676,208.86220099760607
兌美元今,741,519,26.64218974878559,742.0,520.0,39.259323892209686,-9.75569363269577,141.16585457478425,98.93024848906714,2548.782091120981,1783.6667634970863
人民幣兌美元,739,454,27.650364947694484,739.0,454.0,40.270701046295436,-9.753768704286186,140.5951031411935,86.37371695007016,2546.9480272366695,1564.701494405207
元最,964,659,25.683726429805304,1154.0,828.0,37.79270766111263,-9.98205832416894,219.54905145458363,157.52739567105306,2524.2979239416786,1596.3875478369705
幣兌美元匯,729,617,25.271920260038925,729.0,617.0,37.86964819190202,-9.753768704286186,138.69259836255762,117.38454484183545,2512.483236611003,2126.4775816035517
中間價,725,313,30.40207990535327,727.0,315.0,42.957951862932575,-9.760138152571665,138.3120974068304,59.928900527031054,2488.594284249314,1068.6827361294525
介在,736,177,34.79553519984468,746.0,187.0,47.07479606816646,-9.808727588566944,141.92685648623865,35.576839360491455,2486.6533972627076,562.1778304308581
合併營,2171,1085,24.003418441771093,4096.0,2132.0,34.926404319670056,-10.429249223597362,779.2659573292673,405.6140188051753,2485.574568362933,1137.942206247447
聯準會,1461,985,23.709806370341767,2255.0,1414.0,36.27028530582832,-10.115304909570614,429.01482758239695,269.0141756991172,2482.4162887126467,1905.608502851461
早盤,1511,1082,23.024580888583692,2381.0,1661.0,35.08361746547574,-10.182377354493054,452.98638779320936,316.00604373142414,2471.1400469849655,1856.7579724477207
間價,762,346,29.83616251502342,798.0,380.0,42.04426656279335,-9.847501181948893,151.81988133514537,72.29518158816444,2452.3782652151654,1036.228500657369
幣兌美元匯率,710,600,25.39537686797639,710.0,600.0,37.94928173655975,-9.753768704286186,135.07783928314936,114.1502867181544,2447.00013442224,2067.887437539921
股漲,955,442,28.79319405660017,1160.0,617.0,40.1867275321456,-10.087327846113876,220.69055432176515,117.38454484183545,2443.2869982559923,897.6922291561075
元新,919,820,23.817715809105803,1092.0,977.0,36.21039279150633,-9.92895101607067,207.753521827041,185.87471687272807,2434.960179084645,2163.3650959456654
台幣匯,705,427,27.942541568981856,705.0,427.0,40.484719082956964,-9.753768704286186,134.12658689383142,81.23695404775322,2429.7677391094066,1471.6465597159104
超億,903,318,31.158237923344693,1070.0,395.0,43.340765665761346,-9.970603086407131,203.56801131404202,75.14893875611831,2403.1531459159514,784.7966840713096
今年,12121,5785,11.34668797349408,40986.0,21630.0,16.633651061720126,-11.072581583605514,7797.606085717127,4115.117836189465,2397.111976750894,677.6249312935025
同期,2891,1412,22.432420096255495,6296.0,3393.0,32.00854718241945,-10.63047605101723,1197.8170086291668,645.5198713911631,2393.411198550645,910.106432953199
收在,1473,856,24.897597965876425,2339.0,1393.0,36.5534317622737,-10.240713301924249,444.99586772293856,265.0189156639818,2374.8366504757964,1317.8630708979351
超億元,855,297,31.469755386656004,989.0,351.0,43.84557600454213,-9.920822788949351,188.15772260709116,66.77791773012032,2363.3291089897707,793.708593593545
在點,1286,801,25.031954928133068,1902.0,1188.0,37.051348854399144,-10.147934257140417,361.85640889654945,226.01756770194572,2360.1665079856084,1462.7393826632199
元台,1111,937,23.326573451858483,1516.0,1306.0,35.280207626786925,-10.08580973188414,288.4197244412034,248.4671240898494,2346.0195416569836,1908.009049268302
點台,973,719,25.027369700369515,1227.0,953.0,36.94003117845238,-10.03552225021934,233.43733633862573,181.3087054040019,2343.0396442173824,1594.5838212241686
元較,1603,1085,23.164935323425077,2690.0,1850.0,34.61263247989043,-10.287374356383996,511.77378545305885,351.9633840476427,2326.7597621482078,1526.700516818953
貨幣政策,862,568,26.47184218216597,1015.0,676.0,38.797103146392324,-9.927840361607998,193.10423503154453,128.6093230357873,2316.9949862552044,1501.1677415434835
債券,1406,485,29.444023567221603,2212.0,790.0,41.255835003291175,-10.241652758809769,420.8340570342625,150.29787751223662,2306.2580581508223,745.3565722423002
人民幣匯,666,362,28.97091456163435,666.0,362.0,41.418657937265365,-9.753768704286186,126.70681825715138,68.87067298661982,2295.355055669313,1247.6254206490858
新台幣匯,665,393,28.348888215517718,665.0,393.0,40.794138106426395,-9.753768704286186,126.51656777928778,74.76843780039113,2291.908576606746,1354.4662715886486
波動,1412,947,23.936886601192317,2240.0,1539.0,35.504342638964296,-10.239357744938987,426.1610704144431,292.795485432066,2280.54241120908,1461.7149791415288
元今,1166,882,23.95487295868321,1664.0,1334.0,35.49646731320272,-10.167513874754963,316.57679516501486,253.79413747002997,2279.130346670061,1554.9713230220939
反彈,1753,1084,23.42002788987534,3117.0,2047.0,34.270558291572385,-10.389486107947883,593.0107395008121,389.44272818677007,2269.056856552275,1238.718221995614
負利,756,350,29.717594768686336,832.0,411.0,41.66690353335497,-9.914428764298961,158.28839758250743,78.19294640193576,2257.014191316621,944.8304199447844
合併營收,2011,1059,24.000532324190484,3835.0,2075.0,34.93032758100714,-10.426404791349578,729.6105826068703,394.76974156695064,2250.4591876127256,1117.6181701940554
合併,2889,1343,22.880030403075448,6462.0,3091.0,33.00510572691072,-10.587357449895064,1229.398587954523,588.0642270763587,2240.34489208737,969.1594812241688
年同期,2612,1301,22.904649917246836,5617.0,3079.0,32.569331043936536,-10.615240373698182,1068.6369341597888,585.7812213419955,2228.979250911358,873.2575963653115
負利率,746,345,29.775284982697826,821.0,405.0,41.708497246590866,-9.914111354361365,156.19564232600794,77.05144353475421,2227.1375510282533,931.7986220391198
年同,2722,1358,22.62917387486205,6021.0,3306.0,32.11393315681003,-10.643494674548514,1145.4981272166792,628.9680798170307,2169.674568502541,845.0151250923245
元約新台幣億,625,512,26.146999999973048,625.0,512.0,38.489307508933074,-9.753768704286186,118.90654866474416,97.40824466615841,2154.0494141040845,1764.5972800340662
人民幣元,618,375,28.420002979018573,618.0,375.0,40.74362019161178,-9.753768704286186,117.57479531969904,71.3439291988465,2129.9240606661187,1292.429648462451
台股今,908,754,24.43651207090263,1170.0,974.0,36.54764246418127,-10.009787639920765,222.5930591004011,185.3039654391373,2110.500105133331,1745.3224973292597
匯交易,615,391,28.091294073552184,617.0,393.0,40.38663107917209,-9.758870756170081,117.38454484183545,74.76843780039113,2109.4867433009454,1337.494855759605
股跌,733,370,29.17505804658575,828.0,452.0,40.90691248824,-9.953947878480147,157.52739567105306,85.99321599434298,2102.292854664363,937.9792629983987
外匯交易,609,386,28.14957684693675,609.0,386.0,40.44885014464697,-9.753768704286186,115.86254101892672,73.436684455346,2098.90574910302,1330.3409181506827
到元,1293,861,24.458842187745407,2049.0,1429.0,35.780845559544474,-10.260404377788323,389.82322914249727,271.8679328670711,2092.559443445588,1276.6367436722292
半年,3897,1831,20.770904467847146,10003.0,5133.0,29.30185144357589,-10.784596722171978,1903.0755300694973,976.5557028738109,2089.1103526734164,747.6020617595088
資產,2422,1277,22.873294391873173,5187.0,2845.0,33.05523317222748,-10.554818194814079,986.8292286784448,541.2626095219155,2087.2052458499475,1000.0866459732503
點漲,779,439,28.099304762368284,923.0,524.0,40.32552543838342,-9.930760975532056,175.60119106809418,99.69125040052151,2073.3921017611815,1154.869931836659
美元今天,603,388,28.07372037201527,609.0,394.0,40.29680751537658,-9.769114273960847,115.86254101892672,74.95868827825473,2048.1417191063697,1307.3182721755136
額新,613,595,24.96433582713356,627.0,607.0,37.23936051482017,-9.773736089800055,119.28704962047135,115.48204006319952,2043.4110672364852,1991.110252088669
額新台幣,590,586,24.948127220283517,590.0,586.0,37.19480418582207,-9.753768704286186,112.24778193951849,111.48678002806413,2033.4226469142557,2019.6367306639895
幣貶,625,479,26.64253297137969,650.0,503.0,38.82486915372166,-9.80265827697501,123.66281061133394,95.69599036538611,2032.45402737993,1535.2990573690206
幣兌美元今,588,382,28.0931440243782,588.0,382.0,40.33418630276938,-9.753768704286186,111.8672809837913,72.67568254389164,2026.5296887891227,1316.555001900416
