,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
有壓,45,34,21.820003099594363,185.0,156.0,39.58215485907312,-9.58938902959765,6.508225883080867,5.488017501408731,227.6529274313628,148.1287451782545
相對高,44,43,20.594469691081372,178.0,168.0,38.87858743880825,-9.42865741067397,6.261968687504833,5.910172693824787,227.4299151614476,232.76059108040047
點為點,58,55,20.53811341540645,287.0,279.0,38.50493100168887,-9.689772143553169,10.096545018617345,9.815108223673308,227.27982640814335,208.0134419622587
回收,134,37,26.274732603904337,1120.0,590.0,40.37059635890176,-10.835098171219814,39.401151292165245,20.755963627122764,227.1238754037948,12.712910969768194
普遍走,36,34,20.80703557967948,125.0,116.0,38.814193191669006,-9.293123213454477,4.397449921000586,4.080833526688544,227.11371122753323,219.35629488520524
等類股,33,31,20.827401892961944,107.0,95.0,38.91166649655015,-9.185783234079668,3.7642171323765012,3.3420619399604448,227.06740069035328,228.88909645463914
股第,35,32,20.955319206890675,119.0,109.0,38.8463122105228,-9.29150552639369,4.186372324792558,3.8345763311125105,226.8024859813104,206.87841939966629
點元,35,32,20.955319206890675,119.0,110.0,38.793534460211845,-9.300638009956963,4.186372324792558,3.869755930480516,226.8024859813104,204.48592769841105
體電子,35,34,20.679152953420648,119.0,86.0,40.215967864815795,-8.99388031860162,4.186372324792558,3.025445545648403,226.8024859813104,317.1179283082989
基投,34,26,21.761822591646304,113.0,81.0,40.19900772027773,-9.20224616361523,3.9752947285845295,2.8495475488083795,226.77134355679638,188.08019150935183
是台,354,295,16.341495383454347,4612.0,3786.0,29.952292591653126,-10.617983522393722,162.2483122852376,133.18996320726572,226.6199828126361,196.58003783754876
股價表現,63,54,20.96809482786279,331.0,280.0,39.30531233201642,-9.711699103569249,11.644447390809551,9.850287823041311,226.49359778780965,197.8822467246924
股跌幅,38,32,21.33362742313704,138.0,123.0,39.12579042887426,-9.412341999536965,4.854784712784647,4.327090722264576,226.29330885523598,176.97569962041385
幅超,78,68,20.603968989560553,473.0,422.0,38.43129235596908,-9.891391155824179,16.639950501066213,14.845790933297977,226.26603812735846,190.31454465451068
電可,41,41,20.51498095467052,158.0,153.0,38.695995426344965,-9.382759401652402,5.5583767001447395,5.382478703304717,225.98480273856472,235.692121278928
幅超過,68,58,20.906479937534762,377.0,332.0,38.87636033338505,-9.810585505334343,13.262708961737767,11.679626990177555,225.90943063375832,183.70252385401483
功率,61,37,22.768818534975253,314.0,215.0,40.78350710516014,-9.825613662447712,11.04639420155347,7.563613864121007,225.89839604996757,114.56174843231081
傳統產業,44,36,21.444530137363184,179.0,147.0,39.740031491379796,-9.472807195286899,6.297148286872839,5.171401107096688,225.73789952911753,183.78046684394423
億元之,42,33,21.6482411577027,165.0,153.0,38.97269021671724,-9.59982390689023,5.804633895720773,5.382478703304717,225.69976866045357,141.70562014581137
資今,57,54,20.560063624838943,280.0,268.0,38.629042132883676,-9.667896480910857,9.850287823041311,9.428132630625255,225.68836548815256,210.71525387115628
遞延,60,47,21.476462431915678,306.0,239.0,39.916034904029324,-9.692209497185726,10.764957406609433,8.407924248953119,225.18337301405847,177.13626653570066
市下,50,29,23.07962007904712,224.0,188.0,39.603073916669324,-9.93503967980775,7.880230258433048,6.613764681184881,225.12984327889257,75.77280957319812
機電股,32,32,20.543089150084228,102.0,102.0,38.18349479669208,-9.225130457448818,3.588319135536478,3.588319135536478,224.958700453893,224.958700453893
電月營收,33,30,20.974841579224666,108.0,88.0,39.41038521281885,-9.142032979780325,3.799396731744506,3.095804744384412,224.42384710862896,233.81181376676906
數走,33,33,20.546278635049788,108.0,103.0,38.51606222744089,-9.20411497372743,3.799396731744506,3.6234987349044823,224.42384710862896,238.16175738251147
美國聯,170,149,18.787491095773607,1619.0,1405.0,34.945804899286195,-10.30973982278666,56.95577137679958,49.42733711204658,224.36703631793515,200.59173271103796
轉為,143,127,19.21053506829996,1246.0,1042.0,36.284343118425724,-10.170603682818994,43.83378081253384,36.65714254146088,224.34612861696533,222.65324921446128
從市場,38,22,23.071300578406664,139.0,97.0,40.58273083701058,-9.54956207210934,4.889964312152651,3.412421138696454,224.18864295717637,101.24720070663926
片大,41,38,20.873146003264846,159.0,147.0,38.979053784997866,-9.418739974016624,5.593556299512745,5.171401107096688,224.11792934398042,208.3994033632756
第季業績可,42,34,21.506807681172727,166.0,128.0,40.101682190223954,-9.39156328626773,5.8398134950887775,4.502988719104599,223.90425467690147,193.2213755752604
現強,66,62,20.440800162353913,361.0,339.0,38.489417459848525,-9.764759269299633,12.69983537184969,11.925884185753588,223.6964075680106,210.24999367123408
業因,62,50,21.297452484535754,325.0,298.0,38.776948422980325,-9.850964028041531,11.433369794601523,10.483520611665396,223.64221015022576,148.95302838543356
體相,37,35,20.79775497477257,133.0,125.0,38.787175827156936,-9.338859222777161,4.678886715944623,4.397449921000586,223.26985613068754,212.9679901220056
的億,147,102,20.61260369155929,1305.0,999.0,36.83535215903801,-10.347675512328555,45.909377175246114,35.14441976863668,222.59753130797878,127.18003704420369
億元加,47,47,20.44699008579364,203.0,201.0,38.57291558532919,-9.51905085331329,7.14145867170495,7.071099472968942,222.46201929501856,225.46947661989765
現疲,44,36,21.444530137363184,181.0,157.0,39.403453073312505,-9.538620413856473,6.367507485608848,5.523197100776735,222.4111233550111,168.16990196266582
年下半年,118,100,19.970743088714393,930.0,822.0,36.83666651558404,-10.172463756032363,32.71702741224436,28.91763068049985,222.30581408755634,174.72742784148727
指出第季,41,39,20.75070867613538,160.0,154.0,38.73670476040928,-9.439284503248256,5.628735898880749,5.417658302672722,222.2748316118205,208.16626130143277
擴產,51,39,21.71153331229623,234.0,185.0,39.976684635460074,-9.622687725912952,8.232026252113096,6.508225883080867,222.19311776738178,162.21246837934595
股股價,43,41,20.722273535349323,174.0,153.0,39.31167666497032,-9.382759401652402,6.121250290032815,5.382478703304717,222.18372321500243,235.692121278928
價持,67,59,20.758167573091768,372.0,337.0,38.698062064161455,-9.808439033410917,13.086810964897742,11.855524987017578,222.10391513494153,187.47390155084565
店頭市場,33,21,22.57863316163081,109.0,76.0,40.30868188250003,-9.352104449527182,3.8345763311125105,2.673649551968356,221.82944459444752,125.61673256572132
漲幅前,34,33,20.682688346491528,115.0,114.0,38.35882005365326,-9.305584433892289,4.045653927320539,4.010474327952534,221.78438016721563,209.5494273165799
期蘋,34,32,20.821971967557683,115.0,109.0,38.61648351219187,-9.29150552639369,4.045653927320539,3.8345763311125105,221.78438016721563,206.87841939966629
出貨量,199,132,20.032165877237574,2058.0,1017.0,38.73407023329499,-10.107704020426462,72.39961549935364,35.777652557260765,221.3776585022691,258.78556824187854
股今年,39,34,21.17039209436165,147.0,135.0,38.985182335811494,-9.444807800786542,5.171401107096688,4.749245914680632,221.28898520103584,180.15630900792465
光在,52,43,21.31358631199784,243.0,216.0,39.204482096539365,-9.679971838954875,8.548642646425138,7.598793463489012,220.85616792714976,164.92689665304792
智慧機械,61,39,22.499763053392115,319.0,168.0,42.54776500827835,-9.526295880237885,11.222292198393495,5.910172693824787,220.7944821056098,185.26305877602144
張成,44,43,20.594469691081372,182.0,171.0,38.90854530701645,-9.44635698777337,6.402687084976852,6.015711491928801,220.77573363641537,227.37752604716113
下歷史新高,58,52,20.821950964886,293.0,264.0,38.99372648151485,-9.690598931529163,10.307622614825373,9.287414233153237,220.6680381738491,196.43411363927476
區間震盪,43,38,21.08405764444369,175.0,151.0,39.42937087300337,-9.445587224052812,6.15642988940082,5.312119504568708,220.49283154051355,201.14335348906073
指數也,48,46,20.640506958866325,212.0,200.0,38.86966761835071,-9.535569517023216,7.458075066016994,7.035919873600937,220.38497371018119,215.7784010293798
上漲點或收在,36,15,24.557776445039817,128.0,54.0,43.44663388716402,-9.346827392426338,4.502988719104599,1.899698365872253,220.31183765126542,90.33955389351046
陸設,36,24,22.403505909248878,128.0,102.0,39.72480837680569,-9.512812529900598,4.502988719104599,3.588319135536478,220.31183765126542,116.10915862711201
交易,776,460,14.808236733734665,13029.0,6175.0,28.12433923038041,-10.662931218977311,458.35500016573303,217.23402609742894,220.1314393499109,271.2987423914496
產業發展,149,114,19.99131058698272,1340.0,1028.0,36.71996122647344,-10.265065544584889,47.140663153126276,36.164628150308815,220.0928839117703,167.52128864148062
巨量,38,24,22.66777782074082,141.0,89.0,41.19246212868259,-9.376476086348468,4.96032351088866,3.1309843437524165,220.07036841626666,139.09868803072663
李紀珠,49,8,29.28464743311548,220.0,58.0,47.010677579567925,-10.046895015830858,7.739511860961032,2.040416763344272,219.9657952666257,17.406557813422246
高盤,45,43,20.691208446049615,190.0,175.0,39.0338833531483,-9.469479405194225,6.6841238799208895,6.15642988940082,219.64080696640596,220.49283154051355
望回,45,38,21.28537901140917,190.0,171.0,39.178329651382924,-9.569970943740548,6.6841238799208895,6.015711491928801,219.64080696640596,170.05381869460888
指數今天開盤,32,32,20.543089150084228,104.0,104.0,38.205705567624115,-9.24454854330592,3.6586783342724876,3.6586783342724876,219.541167704199,219.541167704199
大陸設,33,23,22.16957787304871,110.0,93.0,39.2226281918724,-9.46299882418838,3.869755930480516,3.2717027412244355,219.2828526641488,118.96120873895504
下市,59,47,21.405607891021987,303.0,226.0,40.23303394805564,-9.6362809445265,10.659418608505419,7.950589457169059,219.2250717504528,191.79162399934899
表現最,79,68,20.65296819794903,493.0,438.0,38.38565205185349,-9.928604752164613,17.34354248842631,15.40866452318605,219.18928935154517,179.49956422718554
價表現,66,57,20.87716251030996,366.0,313.0,39.11708010697239,-9.769045469669877,12.875733368689716,11.011214602185467,219.1865600430451,192.07403168279615
後淨,138,88,21.270286117023737,1195.0,752.0,38.735075545825616,-10.211293056435906,42.0396212447656,26.455058724739523,219.0408480902903,143.17790166283424
台灣指,37,34,20.931414127784887,135.0,95.0,40.50608425785181,-9.093409913948653,4.749245914680632,3.3420619399604448,219.00553430105705,281.23630949351775
億美元較,43,25,23.07762133921257,176.0,115.0,41.146332037367934,-9.591949850459322,6.191609488768824,4.045653927320539,218.82155431231837,108.53242200684859
營收及,43,36,21.341482504610955,176.0,159.0,39.14726754079412,-9.551278810728395,6.191609488768824,5.593556299512745,218.82155431231837,165.2887302826359
元較月,54,45,21.249235794971725,261.0,237.0,39.026876883130775,-9.727291198329086,9.181875435049223,8.33756505021711,218.76405356708875,161.21423081575367
場方,46,42,20.899441235303282,198.0,186.0,38.90824855228117,-9.553970602394106,6.9655606748649275,6.543405482448871,218.74584467060123,192.12779922535702
連三,63,54,20.96809482786279,339.0,297.0,39.0409686074229,-9.7706416392027,11.925884185753588,10.44834101229739,218.73139681527286,181.53570967378667
回穩,102,83,20.514573631426668,746.0,590.0,38.325370356207955,-10.027175476067441,26.243981128531498,20.755963627122764,218.67773670264867,186.66057300877677
廠中,41,40,20.63137136363045,162.0,151.0,38.9356734592765,-9.394293929665261,5.699095097616759,5.312119504568708,218.6582019745942,226.51016270068172
智慧手機市場,41,33,21.538130143232525,162.0,125.0,40.086022794152704,-9.397699722800095,5.699095097616759,4.397449921000586,218.6582019745942,186.04097504662872
陸投資,49,29,22.984695684568248,221.0,144.0,41.22572432879136,-9.6684110165538,7.774691460329036,5.065862308992675,218.597236027054,113.07905980689887
八大,66,55,21.062527027061925,367.0,305.0,39.31133212495214,-9.778872138339214,12.910912968057719,10.72977780724143,218.29991177681543,182.65546670253755
太陽能產業,36,26,22.036628642741928,129.0,85.0,40.84600529782519,-9.250448265433109,4.5381683184726045,2.990265946280398,218.11594090232208,177.05711489691595
台新投,45,44,20.580705591141065,191.0,143.0,40.32927590711094,-9.24454854330592,6.719303479288896,5.03068270962467,218.08982592134203,301.8691055932737
上外,47,47,20.44699008579364,206.0,202.0,38.63114473215974,-9.52401364265542,7.2469974698089645,7.106279072336946,218.06288973453061,223.9581295997264
稅後淨,137,87,21.31184506885256,1185.0,743.0,38.79207479098395,-10.21068147302745,41.687825251085556,26.13844233042748,217.91519707857742,141.71193352462188
預估第,63,55,20.873722735579012,340.0,299.0,39.01198328507854,-9.75900393512249,11.961063785121592,10.5187002110334,217.78773667161286,188.10176078984725
加上台,54,53,20.432891210175807,262.0,257.0,38.517470975359075,-9.64467771830737,9.217055034417228,9.041157037577204,217.5870874483955,213.73148000455214
光今,76,68,20.50405724642549,465.0,392.0,38.86640073321233,-9.817647681578629,16.35851370612218,13.790402952257837,217.44682623651602,213.09605109091027
普遍,189,169,18.3257369791237,1924.0,1744.0,33.814081462909215,-10.399931436510125,67.68554918404101,61.35322129780017,217.43483142555004,188.87075070948018
併營收達億元,46,41,21.01579967041197,199.0,177.0,39.251548248384424,-9.528471212833795,7.000740274232933,6.226789088136829,217.25449017953835,194.18936148401457
股價一度,43,39,20.96038315557529,177.0,169.0,38.806501313021506,-9.532230615757701,6.226789088136829,5.945352293192792,217.16955908217489,183.7754402328913
預估第季,59,53,20.795570648971623,305.0,269.0,39.1019398226621,-9.690313013013991,10.72977780724143,9.46331222999326,217.15401683022515,200.29384383784662
也跌,34,30,21.11409658195189,117.0,113.0,38.52471170050587,-9.392083984014459,4.116013126056548,3.9752947285845295,216.97031669518427,170.3736026398221
萬張收,32,32,20.543089150084228,105.0,105.0,38.21637389042747,-9.25411799432207,3.693857933640492,3.693857933640492,216.91079978575823,216.91079978575823
跌幅前,32,32,20.543089150084228,105.0,105.0,38.21637389042747,-9.25411799432207,3.693857933640492,3.693857933640492,216.91079978575823,216.91079978575823
的億美元,63,39,22.641786076283818,341.0,252.0,40.19711166702233,-9.931760988346051,11.996243384489597,8.86525904073718,216.8498175235132,102.43384976220165
外資持股,33,22,22.369455559568976,111.0,71.0,40.826010536254884,-9.237530970647272,3.90493552984852,2.4977515551283327,216.78277913979014,152.27202786626148
因素,326,270,16.746476458962512,4188.0,3411.0,30.620388356445872,-10.602232370384545,147.3321621532036,119.99761344426398,216.66821293001038,187.50969562296754
的蘋,45,41,20.92014040258721,192.0,171.0,39.244000606599435,-9.493985036762625,6.7544830786569,6.015711491928801,216.555367382991,203.4506548490654
有不錯,53,46,21.060380099188126,255.0,234.0,38.97194131738661,-9.69257326583288,8.970797838841195,8.232026252113096,216.09790765261596,173.27688194081304
市場擔,44,41,20.82233130933951,185.0,177.0,38.79656294908132,-9.528471212833795,6.508225883080867,6.226789088136829,215.97792573368525,194.18936148401457
現可,70,59,20.932868030501343,408.0,351.0,38.92933357600508,-9.84914232652442,14.353276542145911,12.348039378169645,215.7387424747501,176.25514166309856
鏡頭,173,102,21.172988627886294,1695.0,705.0,40.95392228739099,-9.99911853649227,59.62942092876794,24.801617554443304,215.54608444546648,240.2903858640765
營運表,71,64,20.5613453462018,418.0,376.0,38.57971906639282,-9.836599606994497,14.705072535825959,13.227529362369761,215.51195007543785,194.88475164399063
關注,375,297,16.431786595997025,5081.0,4283.0,29.08382723538744,-10.734570385776944,178.74754438883178,150.67422409316404,215.47163886979803,142.10282364884586
指出台,157,147,18.62574753963614,1467.0,1373.0,34.72615977107958,-10.300214365953508,51.608472272862876,48.30158993227043,215.22385041613543,201.67816760395004
歷史次,40,25,22.727081810862412,157.0,114.0,40.437456502072564,-9.583216170490568,5.523197100776735,4.010474327952534,215.2104870537262,109.85238949589754
每股配,62,41,22.31493711621123,334.0,254.0,40.021230596277725,-9.889655747278502,11.749986188913565,8.93561823947319,214.89930689423656,115.0591430980179
自營商買,37,31,21.357339924227396,137.0,102.0,40.18607171647691,-9.256879155763398,4.8196051134166416,3.588319135536478,214.86777250145173,209.4017336345019
的中小型,34,32,20.821971967557683,118.0,109.0,38.78958753133717,-9.29150552639369,4.151192725424552,3.8345763311125105,214.6253750778648,206.87841939966629
季獲利,100,76,20.936208630360323,731.0,555.0,38.68757011015565,-10.054128320424377,25.716287138011428,19.524677649242598,214.57490993737073,163.3554259855186
超金額,32,27,21.301813378552527,106.0,89.0,39.21674512021383,-9.258693050692084,3.729037533008497,3.1309843437524165,214.33072521670996,181.96510932257917
企業財,38,36,20.787398447126442,144.0,130.0,39.07629662985443,-9.349909058963746,5.065862308992675,4.573347917840609,214.1111146121752,215.95436840489126
貨量,216,144,19.738373549631905,2355.0,1182.0,38.02143788273917,-10.171043445354316,82.84795651165103,41.58228645298154,214.00004818018476,252.25616345219072
持續成,102,94,19.814522283514023,756.0,681.0,37.298224959986456,-10.046161070843782,26.59577712221154,23.95730716961119,213.78569995063938,204.78006080563264
看淡,39,30,21.754098127350996,151.0,127.0,39.527483498175,-9.50888325176071,5.312119504568708,4.467809119736595,213.63850931787366,145.90882324548346
季每股,96,61,22.007106619157586,687.0,530.0,38.71849915074853,-10.22789668933713,24.16838476581922,18.64518766504248,213.49299910388513,96.2141095148576
從市,40,24,22.918491222244377,158.0,115.0,40.42690142906413,-9.632771844979578,5.5583767001447395,4.045653927320539,213.41220279263248,98.42065938941359
體公司,40,37,20.88884372034148,158.0,127.0,39.825158813112004,-9.299162720778641,5.5583767001447395,4.467809119736595,213.41220279263248,236.88197393990043
今年全球,50,43,21.144753165717162,233.0,199.0,39.4795660515164,-9.597998255995204,8.196846652745092,7.000740274232933,213.19218277541847,185.11566634933203
盤大,59,55,20.60749220504477,309.0,268.0,39.202829243616755,-9.64954734224266,10.870496204713447,9.428132630625255,213.09506870312785,220.27639797788393
外資看,35,30,21.2493146340461,125.0,99.0,39.73780805690978,-9.259816015436709,4.397449921000586,3.4827803374324637,212.9679901220056,201.89701057955216
季獲,101,77,20.89997339679969,746.0,570.0,38.587973123990224,-10.067724485939186,26.243981128531498,20.05237163976267,212.9426297840072,161.72812044960136
為主,384,308,16.235267530062803,5271.0,4391.0,28.957503347767144,-10.723106034552417,185.4316682687527,154.47362082490858,212.63564489634138,152.58494606875473
裝置,283,177,19.203639066324715,3467.0,2043.0,34.69168349882724,-10.511918409208066,121.96767100887223,71.87192150883357,212.60888861623417,153.77233076878977
未來,1275,736,11.938034339400721,24170.0,15828.0,19.342041456309413,-11.134199230740712,850.2909167246733,556.8226987967782,212.13657804482384,57.656602965079784
現不,127,119,19.208499104885014,1070.0,1010.0,35.85328879910122,-10.204475663688049,37.64217132376501,35.53139536168473,212.12436118663075,196.08033654035034
併營收億元月,48,37,21.701081813469845,218.0,189.0,39.40149922279829,-9.69672264937969,7.669152662225021,6.648944280552885,212.09347611434802,138.54629312796456
能市場,33,23,22.16957787304871,113.0,90.0,39.595567186325844,-9.43020900136539,3.9752947285845295,3.166163943120422,211.91724730118202,124.24532014077533
期蘋果,32,31,20.68487045201481,107.0,102.0,38.50835150201004,-9.256879155763398,3.7642171323765012,3.588319135536478,211.79953390314623,209.4017336345019
政府基,32,20,22.642001231653083,107.0,85.0,39.54263048653477,-9.512812529900598,3.7642171323765012,2.990265946280398,211.79953390314623,96.75763218926001
自營商買超,36,30,21.38072321580585,132.0,97.0,40.22937326574881,-9.2394071438055,4.643707116576619,3.412421138696454,211.7310757780659,207.15477983941656
相對有,40,36,21.017314207475927,159.0,151.0,38.8161203964352,-9.499654445323088,5.593556299512745,5.312119504568708,211.63698097003524,177.28253449342026
持股比,64,46,21.859488439015788,356.0,261.0,40.20914658181468,-9.801772557797872,12.523937375009666,9.181875435049223,211.5776328185194,147.6358839835388
公布月,147,135,18.933473665361696,1340.0,1232.0,35.235489986538745,-10.277012912619309,47.140663153126276,43.341266421381775,211.53472370776518,193.84120804304527
新機,182,125,20.085966789087696,1845.0,1124.0,37.391334304450176,-10.26222884011561,64.90636083396865,39.54186968963727,211.24155101250358,184.69263323825223
薪幅度,37,7,28.218741074503694,139.0,66.0,42.86783703517249,-10.309638139935386,4.889964312152651,2.3218535582883093,210.851107708993,9.42568236139475
營業利益率,37,30,21.50853110563436,139.0,116.0,39.52117681263924,-9.418286356408483,4.889964312152651,4.080833526688544,210.851107708993,164.6240127850493
需求成長,35,33,20.815143591234268,126.0,118.0,38.76749002065507,-9.340070609963458,4.43262952036859,4.151192725424552,210.79229241819104,200.48543544325102
勢今,43,42,20.607540269983172,181.0,179.0,38.59058216957988,-9.51560973452166,6.367507485608848,6.297148286872839,210.74800631955762,202.42394848900074
陸投,50,30,22.913094877296462,235.0,155.0,41.145992357341385,-9.708121282221365,8.267205851481101,5.452837902040726,210.66683698587647,110.50450754055588
表現優於,49,42,21.172893669089373,227.0,209.0,39.00489639519487,-9.670558180645717,7.985769056537063,7.3525362679129795,210.64560319418564,163.26974792428092
整併,84,56,21.94344258923867,559.0,309.0,41.61136559934596,-9.77388313312687,19.66539604671462,10.870496204713447,210.46823852385882,187.35778702776074
元法人,58,54,20.63096818592947,303.0,279.0,38.81860632169671,-9.708121282221365,10.659418608505419,9.815108223673308,210.24886335700037,198.90811357300058
中低,72,53,21.611122376012712,435.0,328.0,39.764639482782606,-9.888615241796295,15.303125725082038,11.538908592705535,210.05744906592415,148.97614335646335
今天開低,34,33,20.682688346491528,120.0,116.0,38.54233535195843,-9.322976176604158,4.221551924160562,4.080833526688544,210.05449790406007,204.93808042930507
上週五,39,23,22.99322122031867,153.0,117.0,40.108494114912,-9.69257326583288,5.382478703304717,4.116013126056548,209.96603989159917,86.63844097040652
漲點或收在點,40,17,24.53540669336433,160.0,78.0,42.86930393466375,-9.58938902959765,5.628735898880749,2.7440087507043653,209.8843891652124,74.06437258912725
年全,226,171,18.775120999680453,2536.0,2088.0,33.31366503871669,-10.568191939464143,89.21546399725989,73.45500348039378,209.71711014202148,129.53544204173497
持續成長,100,92,19.86531151338109,741.0,667.0,37.358268669120825,-10.046895015830858,26.06808313169147,23.464792778459127,209.67895123740226,200.1754148543558
第季表現,36,29,21.536111619954386,133.0,117.0,39.17676235518035,-9.460771651775556,4.678886715944623,4.116013126056548,209.66785410930243,150.43994850809497
下跌點或,48,30,22.72267267599784,220.0,123.0,42.20432340955646,-9.476880520674536,7.739511860961032,4.327090722264576,209.4327050998829,152.31903213665362
漲幅超,50,44,21.03182812331373,236.0,205.0,39.365850675311144,-9.60471389218442,8.302385450849105,7.21181787044096,209.420662216031,187.66008358927908
製造商,94,73,20.928344179573397,672.0,536.0,38.520477876853846,-10.059568266886684,23.64069077529915,18.85626526125051,209.40303486180306,155.46790262249704
大幅,383,315,16.07303461095042,5281.0,4392.0,28.961058873242035,-10.700860891328007,185.78346426243274,154.5088004242766,209.3531957902669,166.70523019093773
元現金股,67,55,21.12355916005824,387.0,301.0,39.705273766374056,-9.765670626480679,13.614504955417813,10.58905940976941,209.33637252972343,186.26126908772727
點隨,32,31,20.68487045201481,108.0,105.0,38.40678710529031,-9.28586669263665,3.799396731744506,3.693857933640492,209.31586797685898,201.85546058977835
幅收斂,45,38,21.28537901140917,197.0,177.0,39.1885473819846,-9.604457119811716,6.930381075496923,6.226789088136829,209.12210587972106,162.12801130089554
萎縮,102,86,20.314849474166802,766.0,611.0,38.19128192457658,-10.02664320988236,26.94757311589159,21.494735213850863,209.03057789172902,193.57899242461832
期今年,82,69,20.717396753383504,540.0,468.0,38.388027435064686,-9.98025533828466,18.996983658722527,16.464052504226192,208.94791191109556,167.63951515401362
頭廠,42,42,20.505695008038607,175.0,165.0,38.88276619712872,-9.434169402581485,6.15642988940082,5.804633895720773,208.68612838186314,225.69976866045357
攻高,35,34,20.679152953420648,127.0,118.0,38.82000015853728,-9.310217646813777,4.467809119736595,4.151192725424552,208.65141167978095,214.6253750778648
升溫,89,73,20.721984944708193,617.0,545.0,37.95887574799022,-10.076219900479126,21.70581281005889,19.172881655562552,208.63110122539325,151.11753784937568
季產,38,36,20.787398447126442,147.0,133.0,39.07459343724833,-9.372723736729917,5.171401107096688,4.678886715944623,208.3994033632756,209.66785410930243
的外資,39,37,20.776053502657074,154.0,133.0,39.37803574651323,-9.345324762541804,5.417658302672722,4.678886715944623,208.16626130143277,223.26985613068754
挫點,40,31,21.71845048263041,161.0,140.0,39.35605192133993,-9.573548765088432,5.6639154982487545,4.925143911520656,208.15400570081437,138.04634590362403
再創新高,55,48,21.00422313764208,279.0,244.0,39.23034339250793,-9.691860761349584,9.815108223673308,8.583822245793142,208.0134419622587,180.9957177890834
電表,99,54,22.81079727289033,734.0,477.0,39.859240339568466,-10.24442599128834,25.821825936115438,16.780668898538234,207.38444959596785,82.5520493858806
價持續,60,52,20.961443978670253,324.0,294.0,38.85096640643435,-9.798229595721528,11.398190195233518,10.342802214193377,207.23780493560204,167.78065474213926
報公布,33,30,20.974841579224666,115.0,107.0,38.72287418469657,-9.337524999764025,4.045653927320539,3.7642171323765012,207.2233986290902,182.85775726293585
狹幅,59,46,21.514806453307752,315.0,233.0,40.25981058627546,-9.68829060404088,11.081573800921475,8.196846652745092,207.20663063269942,174.34489914697585
股價一,53,47,20.95348798128717,263.0,240.0,38.989590022542494,-9.696384868596207,9.252234633785232,8.443103848321124,206.85456544181775,176.07674470887392
要留意,49,41,21.290774561038596,230.0,206.0,39.177684616948014,-9.680197649049546,8.091307854641078,7.2469974698089645,206.82949198179855,157.20513006238346
表現強,48,44,20.857040429638012,222.0,202.0,39.087799763272905,-9.589971610447217,7.80987105969704,7.106279072336946,206.82114363880882,191.54140022264295
億元創,75,67,20.53189003634644,470.0,412.0,38.56867287139282,-9.882224276922834,16.534411702962203,14.493994939617929,206.73399672915698,190.20846763684193
營運表現,69,63,20.53213745872606,410.0,370.0,38.58661548334627,-9.836261826211011,14.42363574088192,13.016451766161733,206.5068467655173,191.938259283478
休市,66,51,21.45438515499464,381.0,264.0,40.52674020492979,-9.710017017386264,13.403427359209784,9.287414233153237,206.39493014874805,187.34383625805046
領漲,39,31,21.60118076725031,155.0,138.0,39.19722495365397,-9.559160027636333,5.452837902040726,4.854784712784647,206.39015959113135,140.80383021201996
元季減,60,50,21.161247805449143,325.0,247.0,40.05030734557179,-9.663258878164104,11.433369794601523,8.689361043897158,206.3011703357689,196.39751212318018
預估今年,93,78,20.521433503403507,667.0,591.0,37.749286173611935,-10.09100073768078,23.464792778459127,20.79114322649077,206.0595671563455,157.4157446600545
創高,55,51,20.700655456978478,281.0,260.0,38.85097630337144,-9.694749545255476,9.885467422409317,9.146695835681218,205.8902187144567,191.51167819942305
於台,219,192,17.943057385554997,2444.0,2225.0,32.615054239686714,-10.515910369536833,85.97894085540345,78.27460859381041,205.80158350297032,165.23193003246442
中信金,167,107,20.758748916219126,1645.0,521.0,43.35077594890769,-9.648814754255735,57.8704409603677,18.32857127073044,205.79177311506217,428.981733314153
漲幅超過,48,42,21.083648776826145,223.0,193.0,39.40726055453403,-9.590914117585791,7.845050659065044,6.789662678024904,205.53340273333777,182.59638410901405
下歷史新,61,54,20.836570212194232,335.0,300.0,38.90459685913051,-9.7806919750562,11.785165788281569,10.553879810401407,205.52107199843684,178.85037478527576
新日光,44,30,22.316791039416657,192.0,94.0,42.988290442126214,-9.207990947572123,6.7544830786569,3.3068823405924404,205.37893345554124,215.4665503615483
周三,96,72,21.084580785763983,703.0,548.0,38.58450641729618,-10.095502714896234,24.731258355707293,19.278420453666566,205.37707635037478,144.18011872605038
上漲停,41,35,21.26078120593352,170.0,138.0,39.7963517300832,-9.437799170632065,5.980531892560796,4.854784712784647,205.05921021062167,187.18317257601385
衝擊台,37,36,20.667861373551933,142.0,131.0,38.93910886786797,-9.357571931709316,4.995503110256665,4.608527517208614,205.0419744635018,213.8263341074115
預估在,40,35,21.14940405368944,163.0,153.0,38.894850903800794,-9.540983406867296,5.734274696984763,5.382478703304717,204.7582288234453,162.97278932504085
購案,117,72,21.834187518343967,961.0,553.0,40.109552496880866,-10.104585429470553,33.8075949926525,19.45431845050659,204.7166103477841,141.92471746183813
時上漲,32,32,20.543089150084228,110.0,110.0,38.265626573600784,-9.300638009956963,3.869755930480516,3.869755930480516,204.48592769841105,204.48592769841105
泥窯,35,35,20.547104633517726,129.0,116.0,39.023961471763066,-9.264135676581224,4.5381683184726045,4.080833526688544,204.47086231169453,234.2646052950129
